Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/11 2:16:6,1               ,1,TC,400,1,1,1,0.725618,mg/L,2.201000,0.000000,0.000000,0.000000,0.000000
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,0.725618,2.201000,,50,1.000000,,TC3
ID,Peak Data
0,   0.015
1,   0.015
2,  -0.001
3,   0.017
4,   0.024
5,   0.029
6,   0.041
7,   0.066
8,   0.087
9,   0.095
10,   0.104
11,   0.101
12,   0.095
13,   0.089
14,   0.076
15,   0.042
16,   0.056
17,   0.093
18,   0.194
19,   0.318
20,   0.469
21,   0.653
22,   0.827
23,   0.994
24,   1.100
25,   1.190
26,   1.256
27,   1.275
28,   1.268
29,   1.247
30,   1.178
31,   1.121
32,   1.053
33,   0.991
34,   0.885
35,   0.821
36,   0.718
37,   0.644
38,   0.563
39,   0.477
40,   0.411
41,   0.342
42,   0.290
43,   0.207
44,   0.156
45,   0.098
46,   0.055
47,   0.014
48,  -0.011
49,  -0.048
50,  -0.099
51,  -0.114
52,  -0.130
53,  -0.165
54,  -0.194
55,  -0.209
56,  -0.234
57,  -0.246
58,  -0.276
59,  -0.276
60,  -0.277
61,  -0.290
62,  -0.306
63,  -0.329
64,  -0.335
65,  -0.343
66,  -0.326
67,  -0.327
68,  -0.323
69,  -0.355
70,  -0.352
71,  -0.355
72,  -0.343
73,  -0.352
74,  -0.377
75,  -0.378
76,  -0.377
77,  -0.374
78,  -0.373
79,  -0.402
80,  -0.387
81,  -0.386
82,  -0.392
83,  -0.407
84,  -0.407
85,  -0.399
86,  -0.399
87,  -0.399
88,  -0.412
89,  -0.415
90,  -0.407
91,  -0.415
92,  -0.435
93,  -0.414
94,  -0.405
95,  -0.405
96,  -0.412
97,  -0.417
98,  -0.424
99,  -0.421
100,  -0.432
101,  -0.442
102,  -0.437
103,  -0.434
104,  -0.437
105,  -0.444
106,  -0.440
107,  -0.451
108,  -0.457
109,  -0.470
110,  -0.466
111,  -0.470
112,  -0.472
113,  -0.467
114,  -0.466
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area),TOC（TC-IC)
2022/12/11 2:16:6,1               ,1,IC,400,1,1,1,0.270779,mg/L,11.740000,0.000000,0.000000,0.000000,0.000000,0.454839
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.,Cal#
1,0,114,115,0.270779,11.740000,,800,1.000000,,IC3
ID,Peak Data
0,   0.015
1,   0.018
2,   0.005
3,  -0.013
4,  -0.008
5,   0.023
6,   0.020
7,   0.010
8,  -0.006
9,  -0.001
10,  -0.013
11,  -0.016
12,   0.002
13,   0.021
14,   0.089
15,   0.224
16,   0.458
17,   0.861
18,   1.419
19,   2.123
20,   2.904
21,   3.755
22,   4.617
23,   5.376
24,   6.016
25,   6.490
26,   6.774
27,   6.838
28,   6.833
29,   6.695
30,   6.394
31,   6.006
32,   5.560
33,   5.087
34,   4.568
35,   4.094
36,   3.634
37,   3.229
38,   2.850
39,   2.491
40,   2.230
41,   1.957
42,   1.704
43,   1.532
44,   1.354
45,   1.212
46,   1.088
47,   0.948
48,   0.856
49,   0.783
50,   0.696
51,   0.648
52,   0.569
53,   0.526
54,   0.473
55,   0.446
56,   0.402
57,   0.367
58,   0.328
59,   0.305
60,   0.283
61,   0.277
62,   0.260
63,   0.237
64,   0.224
65,   0.243
66,   0.247
67,   0.212
68,   0.197
69,   0.182
70,   0.163
71,   0.165
72,   0.162
73,   0.154
74,   0.163
75,   0.163
76,   0.138
77,   0.148
78,   0.136
79,   0.117
80,   0.116
81,   0.122
82,   0.131
83,   0.116
84,   0.114
85,   0.128
86,   0.109
87,   0.122
88,   0.120
89,   0.124
90,   0.090
91,   0.106
92,   0.104
93,   0.101
94,   0.097
95,   0.090
96,   0.073
97,   0.073
98,   0.058
99,   0.065
100,   0.069
101,   0.069
102,   0.085
103,   0.077
104,   0.039
105,   0.060
106,   0.072
107,   0.075
108,   0.061
109,   0.075
110,   0.067
111,   0.061
112,   0.069
113,   0.044
114,   0.051
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,STD Conc,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/11 2:23:8,[TC-3]1,2,TC,200,2,3,2,10.000000,0.000000,mg/L,22.855000,0.000000,0.000000,0.162600,0.711593
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.
1,0,120,121,0.000000,22.970000,,50,1.000000,
2,121,235,115,0.000000,22.740000,,50,1.000000,
ID,Peak Data
0,   0.027
1,   0.023
2,   0.016
3,   0.033
4,   0.030
5,   0.015
6,   0.033
7,   0.036
8,   0.044
9,   0.055
10,   0.027
11,   0.030
12,   0.061
13,   0.058
14,   0.050
15,   0.061
16,   0.173
17,   0.399
18,   0.811
19,   1.383
20,   2.114
21,   2.937
22,   3.802
23,   4.646
24,   5.420
25,   6.050
26,   6.508
27,   6.803
28,   6.921
29,   6.933
30,   6.899
31,   6.832
32,   6.718
33,   6.647
34,   6.725
35,   6.908
36,   7.192
37,   7.515
38,   7.863
39,   8.172
40,   8.413
41,   8.522
42,   8.533
43,   8.514
44,   8.305
45,   7.958
46,   7.510
47,   6.945
48,   6.302
49,   5.633
50,   4.982
51,   4.348
52,   3.747
53,   3.196
54,   2.748
55,   2.323
56,   1.957
57,   1.658
58,   1.383
59,   1.169
60,   0.997
61,   0.831
62,   0.696
63,   0.607
64,   0.515
65,   0.444
66,   0.387
67,   0.324
68,   0.295
69,   0.252
70,   0.213
71,   0.197
72,   0.171
73,   0.159
74,   0.124
75,   0.112
76,   0.098
77,   0.083
78,   0.085
79,   0.077
80,   0.063
81,   0.047
82,   0.058
83,   0.059
84,   0.055
85,   0.042
86,   0.053
87,   0.051
88,   0.057
89,   0.047
90,   0.023
91,   0.037
92,   0.024
93,   0.014
94,   0.018
95,   0.018
96,  -0.001
97,  -0.003
98,   0.022
99,   0.007
100,  -0.014
101,  -0.016
102,  -0.013
103,  -0.022
104,  -0.015
105,  -0.002
106,   0.002
107,  -0.024
108,  -0.023
109,  -0.008
110,   0.010
111,  -0.002
112,  -0.004
113,  -0.014
114,  -0.018
115,  -0.015
116,  -0.005
117,  -0.017
118,  -0.024
119,  -0.031
120,  -0.022
121,   0.027
122,   0.022
123,   0.026
124,   0.015
125,   0.023
126,   0.017
127,   0.028
128,   0.026
129,   0.006
130,   0.005
131,   0.023
132,   0.035
133,   0.039
134,   0.045
135,   0.036
136,   0.103
137,   0.303
138,   0.692
139,   1.281
140,   2.040
141,   2.986
142,   3.984
143,   4.923
144,   5.808
145,   6.509
146,   7.011
147,   7.239
148,   7.295
149,   7.252
150,   7.063
151,   6.792
152,   6.522
153,   6.294
154,   6.174
155,   6.306
156,   6.581
157,   6.922
158,   7.311
159,   7.690
160,   7.963
161,   8.124
162,   8.133
163,   8.111
164,   7.913
165,   7.589
166,   7.113
167,   6.517
168,   5.904
169,   5.277
170,   4.647
171,   4.048
172,   3.505
173,   3.036
174,   2.605
175,   2.277
176,   1.945
177,   1.716
178,   1.507
179,   1.332
180,   1.183
181,   1.079
182,   0.953
183,   0.864
184,   0.774
185,   0.700
186,   0.647
187,   0.584
188,   0.532
189,   0.490
190,   0.454
191,   0.428
192,   0.391
193,   0.353
194,   0.322
195,   0.310
196,   0.274
197,   0.246
198,   0.226
199,   0.204
200,   0.184
201,   0.173
202,   0.175
203,   0.136
204,   0.133
205,   0.138
206,   0.128
207,   0.118
208,   0.097
209,   0.088
210,   0.080
211,   0.076
212,   0.077
213,   0.063
214,   0.051
215,   0.045
216,   0.049
217,   0.054
218,   0.069
219,   0.056
220,   0.068
221,   0.078
222,   0.070
223,   0.035
224,   0.041
225,   0.039
226,   0.033
227,   0.030
228,   0.026
229,   0.017
230,   0.026
231,   0.031
232,   0.033
233,   0.006
234,  -0.014
235,   0.033
Date,Sample Name,VialNo,Meas Mode,Peak Scale,Inj#,Max Inj#,Inj. Counts,STD Conc,Ave. Conc,Unit,Ave. Area,SD(Conc),CV(Conc),SD(Area),CV(Area)
2022/12/11 2:31:13,[TC-3]2,3,TC,200,2,3,2,50.000000,0.000000,mg/L,108.400000,0.000000,0.000000,0.565600,0.521850
Injection #,Start ID,End ID,Data Counts,Conc,Area,Remark,Inj. Vol.,Dil. Factor,Ex.
1,0,158,159,0.000000,108.800000,,50,1.000000,
2,159,300,142,0.000000,108.000000,,50,1.000000,
ID,Peak Data
0,   0.027
1,   0.021
2,   0.018
3,   0.023
4,   0.003
5,   0.010
6,   0.012
7,   0.006
8,   0.018
9,   0.046
10,   0.049
11,   0.036
12,   0.039
13,   0.045
14,   0.069
15,   0.234
16,   0.710
17,   1.676
18,   3.296
19,   5.642
20,   8.639
21,  12.230
22,  16.070
23,  20.077
24,  23.847
25,  27.195
26,  29.890
27,  31.876
28,  33.143
29,  33.882
30,  34.290
31,  34.613
32,  35.055
33,  35.717
34,  36.699
35,  37.980
36,  39.384
37,  40.743
38,  41.890
39,  42.613
40,  42.769
41,  42.679
42,  41.951
43,  40.481
44,  38.389
45,  35.742
46,  32.693
47,  29.421
48,  26.098
49,  22.881
50,  19.816
51,  17.053
52,  14.531
53,  12.363
54,  10.460
55,   8.795
56,   7.445
57,   6.285
58,   5.327
59,   4.525
60,   3.850
61,   3.290
62,   2.818
63,   2.422
64,   2.095
65,   1.845
66,   1.624
67,   1.441
68,   1.283
69,   1.141
70,   1.037
71,   0.957
72,   0.838
73,   0.770
74,   0.730
75,   0.691
76,   0.645
77,   0.625
78,   0.576
79,   0.535
80,   0.516
81,   0.490
82,   0.491
83,   0.474
84,   0.470
85,   0.449
86,   0.439
87,   0.429
88,   0.419
89,   0.414
90,   0.390
91,   0.385
92,   0.379
93,   0.385
94,   0.386
95,   0.379
96,   0.383
97,   0.341
98,   0.358
99,   0.347
100,   0.354
101,   0.351
102,   0.316
103,   0.309
104,   0.315
105,   0.323
106,   0.306
107,   0.296
108,   0.280
109,   0.292
110,   0.286
111,   0.276
112,   0.266
113,   0.259
114,   0.262
115,   0.274
116,   0.269
117,   0.248
118,   0.262
119,   0.262
120,   0.252
121,   0.250
122,   0.243
123,   0.241
124,   0.235
125,   0.224
126,   0.224
127,   0.213
128,   0.217
129,   0.210
130,   0.209
131,   0.198
132,   0.202
133,   0.209
134,   0.208
135,   0.201
136,   0.212
137,   0.216
138,   0.196
139,   0.201
140,   0.194
141,   0.183
